year,country,alt,grid,laps,driver_nationality,constructor_nationality,number,q1_millsec,race_month,top_3
2008,Spain,109.0,3,66,Brazilian,Italian,2,81528.0,4,yes
2008,Spain,109.0,5,66,British,British,22,81366.0,4,yes
2008,Spain,109.0,4,66,Polish,German,4,81423.0,4,no
2008,Spain,109.0,7,66,Australian,Austrian,10,81494.0,4,no
2008,Spain,109.0,13,66,British,Japanese,16,81757.0,4,no
2008,Spain,109.0,12,66,Japanese,British,8,81690.0,4,no
2008,Spain,109.0,8,66,Italian,Japanese,11,81158.0,4,no
2008,Spain,109.0,9,66,German,German,3,81466.0,4,no
2008,Spain,109.0,19,65,Italian,Indian,21,82516.0,4,no
2008,Spain,109.0,14,65,German,Japanese,12,81427.0,4,no
2008,Spain,109.0,17,65,British,Austrian,9,81810.0,4,no
2008,Spain,109.0,22,65,Japanese,Japanese,18,83496.0,4,no
2008,Spain,109.0,15,41,German,British,7,81472.0,4,no
2008,Spain,109.0,2,34,Spanish,French,5,81347.0,4,no
2008,Spain,109.0,11,34,Brazilian,Japanese,17,81548.0,4,no
2008,Spain,109.0,6,21,Finnish,British,23,81430.0,4,no
2008,Spain,109.0,21,8,British,Japanese,19,83318.0,4,no
2008,Spain,109.0,16,7,French,Italian,14,81540.0,4,no
2008,Spain,109.0,10,6,Brazilian,French,6,81409.0,4,no
2008,Spain,109.0,20,0,German,Indian,20,83224.0,4,no
2008,Spain,109.0,18,0,German,Italian,15,82108.0,4,no
2008,Turkey,130.0,1,58,Brazilian,Italian,2,85994.0,5,yes
2008,Turkey,130.0,3,58,British,British,22,86192.0,5,yes
2008,Turkey,130.0,4,58,Finnish,Italian,1,86457.0,5,yes
2008,Turkey,130.0,5,58,Polish,German,4,86761.0,5,no
2008,Turkey,130.0,9,58,German,German,3,87107.0,5,no
2008,Turkey,130.0,7,58,Spanish,French,5,86836.0,5,no
2008,Turkey,130.0,6,58,Australian,Austrian,10,86773.0,5,no
2008,Turkey,130.0,11,58,German,British,7,87367.0,5,no
2008,Turkey,130.0,10,58,British,Austrian,9,86939.0,5,no
2008,Turkey,130.0,8,58,Italian,Japanese,11,86695.0,5,no
2008,Turkey,130.0,13,57,British,Japanese,16,87428.0,5,no
2008,Turkey,130.0,2,57,Finnish,British,23,86736.0,5,no
2008,Turkey,130.0,15,57,German,Japanese,12,86614.0,5,no
2008,Turkey,130.0,12,57,Brazilian,Japanese,17,87355.0,5,no
2008,Turkey,130.0,17,57,Brazilian,French,6,87568.0,5,no
2008,Turkey,130.0,19,57,German,Indian,20,88325.0,5,no
2008,Turkey,130.0,14,57,German,Italian,15,87442.0,5,no
2008,Turkey,130.0,18,24,French,Italian,14,87621.0,5,no
2008,Turkey,130.0,16,1,Japanese,British,8,87547.0,5,no
2008,Turkey,130.0,20,0,Italian,Indian,21,87807.0,5,no
2008,Monaco,7.0,3,76,British,British,22,75582.0,5,yes
2008,Monaco,7.0,5,76,Polish,German,4,75977.0,5,yes
2008,Monaco,7.0,1,76,Brazilian,Italian,2,75190.0,5,yes
2008,Monaco,7.0,9,76,Australian,Austrian,10,76074.0,5,no
2008,Monaco,7.0,19,76,German,Italian,15,76955.0,5,no
2008,Monaco,7.0,14,76,Brazilian,Japanese,17,76208.0,5,no
2008,Monaco,7.0,13,76,Japanese,British,8,76756.0,5,no
2008,Monaco,7.0,4,76,Finnish,British,23,75295.0,5,no
2008,Monaco,7.0,2,76,Finnish,Italian,1,75717.0,5,no
2008,Monaco,7.0,7,75,Spanish,French,5,76646.0,5,no
2008,Monaco,7.0,11,75,British,Japanese,16,76259.0,5,no
2008,Monaco,7.0,10,75,German,Japanese,12,76285.0,5,no
2008,Monaco,7.0,8,75,Italian,Japanese,11,76306.0,5,no
2008,Monaco,7.0,12,72,German,German,3,76650.0,5,no
2008,Monaco,7.0,18,67,German,Indian,20,77225.0,5,no
2008,Monaco,7.0,6,59,German,British,7,75935.0,5,no
2008,Monaco,7.0,17,47,Brazilian,French,6,76933.0,5,no
2008,Monaco,7.0,20,36,Italian,Indian,21,77823.0,5,no
2008,Monaco,7.0,15,7,British,Austrian,9,76086.0,5,no
2008,Monaco,7.0,16,7,French,Italian,14,76806.0,5,no
2008,Canada,13.0,2,70,Polish,German,4,77471.0,6,yes
2008,Canada,13.0,8,70,German,German,3,78082.0,6,yes
2008,Canada,13.0,13,70,British,Austrian,9,78168.0,6,yes
2008,Canada,13.0,11,70,German,Japanese,12,78321.0,6,no
2008,Canada,13.0,6,70,Brazilian,Italian,2,77231.0,6,no
2008,Canada,13.0,14,70,Italian,Japanese,11,78039.0,6,no
2008,Canada,13.0,9,70,Brazilian,Japanese,17,78256.0,6,no
2008,Canada,13.0,19,70,German,Italian,15,84503.0,6,no
2008,Canada,13.0,7,70,Finnish,British,23,77287.0,6,no
2008,Canada,13.0,5,70,German,British,7,77991.0,6,no
2008,Canada,13.0,20,70,British,Japanese,16,83565.0,6,no
2008,Canada,13.0,10,70,Australian,Austrian,10,77582.0,6,no
2008,Canada,13.0,18,69,French,Italian,14,78916.0,6,no
2008,Canada,13.0,17,51,Italian,Indian,21,79165.0,6,no
2008,Canada,13.0,12,46,Japanese,British,8,77638.0,6,no
2008,Canada,13.0,4,44,Spanish,French,5,77415.0,6,no
2008,Canada,13.0,15,43,Brazilian,French,6,78505.0,6,no
2008,Canada,13.0,3,19,Finnish,Italian,1,77301.0,6,no
2008,Canada,13.0,1,19,British,British,22,76909.0,6,no
2008,Canada,13.0,16,13,German,Indian,20,79108.0,6,no
2008,France,228.0,2,70,Brazilian,Italian,2,75024.0,6,yes
2008,France,228.0,1,70,Finnish,Italian,1,75133.0,6,yes
2008,France,228.0,4,70,Italian,Japanese,11,75521.0,6,yes
2008,France,228.0,10,70,Finnish,British,23,75965.0,6,no
2008,France,228.0,5,70,Polish,German,4,75687.0,6,no
2008,France,228.0,6,70,Australian,Austrian,10,76020.0,6,no
2008,France,228.0,9,70,Brazilian,French,6,75848.0,6,no
2008,France,228.0,3,70,Spanish,French,5,75754.0,6,no
2008,France,228.0,7,70,British,Austrian,9,75802.0,6,no
2008,France,228.0,13,70,British,British,22,75634.0,6,no
2008,France,228.0,8,70,German,Japanese,12,75727.0,6,no
2008,France,228.0,12,70,German,Italian,15,75918.0,6,no
2008,France,228.0,11,70,German,German,3,76006.0,6,no
2008,France,228.0,20,69,Brazilian,Japanese,17,76330.0,6,no
2008,France,228.0,15,69,Japanese,British,8,76243.0,6,no
2008,France,228.0,19,69,German,British,7,76085.0,6,no
2008,France,228.0,14,69,French,Italian,14,76072.0,6,no
2008,France,228.0,17,69,Italian,Indian,21,76971.0,6,no
2008,France,228.0,18,69,German,Indian,20,77053.0,6,no
2008,France,228.0,16,16,British,Japanese,16,76306.0,6,no
2008,UK,153.0,4,60,British,British,22,80288.0,7,yes
2008,UK,153.0,5,60,German,German,3,81022.0,7,yes
2008,UK,153.0,16,60,Brazilian,Japanese,17,81512.0,7,yes
2008,UK,153.0,3,59,Finnish,Italian,1,80370.0,7,no
2008,UK,153.0,1,59,Finnish,British,23,79957.0,7,no
2008,UK,153.0,6,59,Spanish,French,5,80998.0,7,no
2008,UK,153.0,14,59,Italian,Japanese,11,81145.0,7,no
2008,UK,153.0,15,59,Japanese,British,8,81407.0,7,no
2008,UK,153.0,20,59,German,British,7,81668.0,7,no
2008,UK,153.0,2,59,Australian,Austrian,10,80982.0,7,no
2008,UK,153.0,13,59,French,Italian,14,80584.0,7,no
2008,UK,153.0,12,59,German,Japanese,12,80893.0,7,no
2008,UK,153.0,9,58,Brazilian,Italian,2,80676.0,7,no
2008,UK,153.0,10,39,Polish,German,4,80444.0,7,no
2008,UK,153.0,17,38,British,Japanese,16,81631.0,7,no
2008,UK,153.0,7,35,Brazilian,French,6,80818.0,7,no
2008,UK,153.0,19,16,Italian,Indian,21,81885.0,7,no
2008,UK,153.0,18,10,German,Indian,20,81786.0,7,no
2008,UK,153.0,8,0,German,Italian,15,80318.0,7,no
2008,UK,153.0,11,0,British,Austrian,9,81224.0,7,no
2008,Germany,103.0,1,67,British,British,22,75218.0,7,yes
2008,Germany,103.0,17,67,Brazilian,French,6,76189.0,7,yes
2008,Germany,103.0,2,67,Brazilian,Italian,2,74921.0,7,yes
2008,Germany,103.0,12,67,German,German,3,75596.0,7,no
2008,Germany,103.0,3,67,Finnish,British,23,75476.0,7,no
2008,Germany,103.0,6,67,Finnish,Italian,1,75201.0,7,no
2008,Germany,103.0,7,67,Polish,German,4,75985.0,7,no
2008,Germany,103.0,9,67,German,Italian,15,75532.0,7,no
2008,Germany,103.0,4,67,Italian,Japanese,11,75560.0,7,no
2008,Germany,103.0,13,67,German,British,7,75863.0,7,no
2008,Germany,103.0,5,67,Spanish,French,5,75917.0,7,no
2008,Germany,103.0,15,67,French,Italian,14,75927.0,7,no
2008,Germany,103.0,10,67,British,Austrian,9,75975.0,7,no
2008,Germany,103.0,16,67,Japanese,British,8,76083.0,7,no
2008,Germany,103.0,19,67,German,Indian,20,76657.0,7,no
2008,Germany,103.0,20,67,Italian,Indian,21,76963.0,7,no
2008,Germany,103.0,14,66,British,Japanese,16,75993.0,7,no
2008,Germany,103.0,18,50,Brazilian,Japanese,17,76246.0,7,no
2008,Germany,103.0,8,40,Australian,Austrian,10,75900.0,7,no
2008,Germany,103.0,11,35,German,Japanese,12,75560.0,7,no
2008,Hungary,264.0,2,70,Finnish,British,23,79945.0,8,yes
2008,Hungary,264.0,5,70,German,Japanese,12,79980.0,8,yes
2008,Hungary,264.0,6,70,Finnish,Italian,1,80006.0,8,yes
2008,Hungary,264.0,7,70,Spanish,French,5,80229.0,8,no
2008,Hungary,264.0,1,70,British,British,22,79376.0,8,no
2008,Hungary,264.0,10,70,Brazilian,French,6,80583.0,8,no
2008,Hungary,264.0,9,70,Italian,Japanese,11,79942.0,8,no
2008,Hungary,264.0,4,70,Polish,German,4,80053.0,8,no
2008,Hungary,264.0,8,70,Australian,Austrian,10,80073.0,8,no
2008,Hungary,264.0,15,70,German,German,3,81045.0,8,no
2008,Hungary,264.0,13,70,British,Austrian,9,80505.0,8,no
2008,Hungary,264.0,12,69,British,Japanese,16,80888.0,8,no
2008,Hungary,264.0,16,69,Japanese,British,8,81085.0,8,no
2008,Hungary,264.0,14,69,German,British,7,80748.0,8,no
2008,Hungary,264.0,18,69,Italian,Indian,21,81670.0,8,no
2008,Hungary,264.0,17,68,Brazilian,Japanese,17,81332.0,8,no
2008,Hungary,264.0,3,67,Brazilian,Italian,2,79578.0,8,no
2008,Hungary,264.0,19,67,French,Italian,14,80640.0,8,no
2008,Hungary,264.0,20,62,German,Indian,20,82113.0,8,no
2008,Hungary,264.0,11,22,German,Italian,15,80157.0,8,no
2008,Spain,4.0,1,57,Brazilian,Italian,2,98176.0,8,yes
2008,Spain,4.0,2,57,British,British,22,98464.0,8,yes
2008,Spain,4.0,3,57,Polish,German,4,98347.0,8,yes
2008,Spain,4.0,5,57,Finnish,British,23,98656.0,8,no
2008,Spain,4.0,7,57,Italian,Japanese,11,97948.0,8,no
2008,Spain,4.0,6,57,German,Italian,15,98141.0,8,no
2008,Spain,4.0,13,57,German,Japanese,12,98532.0,8,no
2008,Spain,4.0,9,57,German,British,7,98595.0,8,no
2008,Spain,4.0,8,57,German,German,3,98738.0,8,no
2008,Spain,4.0,10,57,French,Italian,14,98622.0,8,no
2008,Spain,4.0,15,57,Brazilian,French,6,98787.0,8,no
2008,Spain,4.0,14,56,Australian,Austrian,10,98559.0,8,no
2008,Spain,4.0,16,56,British,Japanese,16,98880.0,8,no
2008,Spain,4.0,18,56,Italian,Indian,21,99268.0,8,no
2008,Spain,4.0,11,56,Japanese,British,8,98667.0,8,no
2008,Spain,4.0,19,56,Brazilian,Japanese,17,99811.0,8,no
2008,Spain,4.0,17,56,British,Austrian,9,99235.0,8,no
2008,Spain,4.0,4,45,Finnish,Italian,1,98703.0,8,no
2008,Spain,4.0,20,41,German,Indian,20,99943.0,8,no
2008,Spain,4.0,12,0,Spanish,French,5,98268.0,8,no
2008,Belgium,401.0,2,44,Brazilian,Italian,2,106873.0,9,yes
2008,Belgium,401.0,5,44,German,German,3,107419.0,9,yes
2008,Belgium,401.0,1,44,British,British,22,106887.0,9,yes
2008,Belgium,401.0,6,44,Spanish,French,5,107154.0,9,no
2008,Belgium,401.0,10,44,German,Italian,15,107152.0,9,no
2008,Belgium,401.0,8,44,Polish,German,4,107093.0,9,no
2008,Belgium,401.0,9,44,French,Italian,14,106777.0,9,no
2008,Belgium,401.0,7,44,Australian,Austrian,10,107270.0,9,no
2008,Belgium,401.0,13,44,German,Japanese,12,107359.0,9,no
2008,Belgium,401.0,3,43,Finnish,British,23,106812.0,9,no
2008,Belgium,401.0,14,43,British,Austrian,9,107132.0,9,no
2008,Belgium,401.0,15,43,German,British,7,107503.0,9,no
2008,Belgium,401.0,18,43,German,Indian,20,108226.0,9,no
2008,Belgium,401.0,19,43,Japanese,British,8,108268.0,9,no
2008,Belgium,401.0,17,43,British,Japanese,16,108211.0,9,no
2008,Belgium,401.0,11,43,Italian,Japanese,11,107400.0,9,no
2008,Belgium,401.0,20,43,Italian,Indian,21,108447.0,9,no
2008,Belgium,401.0,4,42,Finnish,Italian,1,106960.0,9,no
2008,Belgium,401.0,16,19,Brazilian,Japanese,17,108153.0,9,no
2008,Belgium,401.0,12,13,Brazilian,French,6,107052.0,9,no
2008,Italy,162.0,1,53,German,Italian,15,95464.0,9,yes
2008,Italy,162.0,2,53,Finnish,British,23,95214.0,9,yes
2008,Italy,162.0,11,53,Polish,German,4,95553.0,9,yes
2008,Italy,162.0,8,53,Spanish,French,5,96297.0,9,no
2008,Italy,162.0,10,53,German,German,3,95709.0,9,no
2008,Italy,162.0,6,53,Brazilian,Italian,2,95536.0,9,no
2008,Italy,162.0,15,53,British,British,22,95394.0,9,no
2008,Italy,162.0,3,53,Australian,Austrian,10,96001.0,9,no
2008,Italy,162.0,14,53,Finnish,Italian,1,95965.0,9,no
2008,Italy,162.0,17,53,Brazilian,French,6,96630.0,9,no
2008,Italy,162.0,9,53,German,Japanese,12,95737.0,9,no
2008,Italy,162.0,18,53,Japanese,British,8,96653.0,9,no
2008,Italy,162.0,7,53,Italian,Japanese,11,95906.0,9,no
2008,Italy,162.0,5,53,German,British,7,95485.0,9,no
2008,Italy,162.0,19,53,British,Japanese,16,97006.0,9,no
2008,Italy,162.0,13,52,British,Austrian,9,96485.0,9,no
2008,Italy,162.0,16,52,Brazilian,Japanese,17,96510.0,9,no
2008,Italy,162.0,4,52,French,Italian,14,95543.0,9,no
2008,Italy,162.0,20,51,German,Indian,20,97417.0,9,no
2008,Italy,162.0,12,11,Italian,Indian,21,96280.0,9,no
2008,Singapore,18.0,15,61,Spanish,French,5,104971.0,9,yes
2008,Singapore,18.0,8,61,German,British,7,105103.0,9,yes
2008,Singapore,18.0,2,61,British,British,22,104501.0,9,yes
2008,Singapore,18.0,7,61,German,Japanese,12,105184.0,9,no
2008,Singapore,18.0,6,61,German,Italian,15,105042.0,9,no
2008,Singapore,18.0,9,61,German,German,3,105548.0,9,no
2008,Singapore,18.0,14,61,British,Austrian,9,106028.0,9,no
2008,Singapore,18.0,10,61,Japanese,British,8,105127.0,9,no
2008,Singapore,18.0,12,61,British,Japanese,16,105660.0,9,no
2008,Singapore,18.0,5,61,Finnish,British,23,104311.0,9,no
2008,Singapore,18.0,4,61,Polish,German,4,104740.0,9,no
2008,Singapore,18.0,17,61,French,Italian,14,106389.0,9,no
2008,Singapore,18.0,1,61,Brazilian,Italian,2,104519.0,9,no
2008,Singapore,18.0,20,61,Italian,Indian,21,84503.0,9,no
2008,Singapore,18.0,3,57,Finnish,Italian,1,104282.0,9,no
2008,Singapore,18.0,11,50,Italian,Japanese,11,105642.0,9,no
2008,Singapore,18.0,19,49,German,Indian,20,107940.0,9,no
2008,Singapore,18.0,13,29,Australian,Austrian,10,105493.0,9,no
2008,Singapore,18.0,18,14,Brazilian,Japanese,17,106583.0,9,no
2008,Singapore,18.0,16,13,Brazilian,French,6,106037.0,9,no
2008,Japan,583.0,4,67,Spanish,French,5,78290.0,10,yes
2008,Japan,583.0,6,67,Polish,German,4,78684.0,10,yes
2008,Japan,583.0,2,67,Finnish,Italian,1,78160.0,10,yes
2008,Japan,583.0,12,67,Brazilian,French,6,78300.0,10,no
2008,Japan,583.0,7,67,Italian,Japanese,11,78501.0,10,no
2008,Japan,583.0,9,67,German,Italian,15,78559.0,10,no
2008,Japan,583.0,5,67,Brazilian,Italian,2,78110.0,10,no
2008,Japan,583.0,13,67,Australian,Austrian,10,78372.0,10,no
2008,Japan,583.0,16,67,German,German,3,78835.0,10,no
2008,Japan,583.0,10,67,French,Italian,14,78593.0,10,no
2008,Japan,583.0,15,67,German,British,7,78740.0,10,no
2008,Japan,583.0,1,67,British,British,22,78071.0,10,no
2008,Japan,583.0,17,66,Brazilian,Japanese,17,78882.0,10,no
2008,Japan,583.0,18,66,British,Japanese,16,79100.0,10,no
2008,Japan,583.0,14,66,Japanese,British,8,78640.0,10,no
2008,Japan,583.0,20,21,Italian,Indian,21,79910.0,10,no
2008,Japan,583.0,3,16,Finnish,British,23,78220.0,10,no
2008,Japan,583.0,19,8,German,Indian,20,79163.0,10,no
2008,Japan,583.0,8,6,German,Japanese,12,77945.0,10,no
2008,Japan,583.0,11,0,British,Austrian,9,78303.0,10,no
2008,China,5.0,1,56,British,British,22,95566.0,10,yes
2008,China,5.0,3,56,Brazilian,Italian,2,95971.0,10,yes
2008,China,5.0,2,56,Finnish,Italian,1,95983.0,10,yes
2008,China,5.0,4,56,Spanish,French,5,95769.0,10,no
2008,China,5.0,9,56,German,German,3,96224.0,10,no
2008,China,5.0,11,56,Polish,German,4,96503.0,10,no
2008,China,5.0,12,56,German,Japanese,12,96210.0,10,no
2008,China,5.0,10,56,Brazilian,French,6,96029.0,10,no
2008,China,5.0,6,56,German,Italian,15,95752.0,10,no
2008,China,5.0,15,56,British,Austrian,9,96731.0,10,no
2008,China,5.0,13,56,Brazilian,Japanese,17,96640.0,10,no
2008,China,5.0,17,56,Japanese,British,8,96863.0,10,no
2008,China,5.0,8,56,French,Italian,14,96239.0,10,no
2008,China,5.0,16,56,Australian,Austrian,10,96238.0,10,no
2008,China,5.0,14,55,German,British,7,96434.0,10,no
2008,China,5.0,18,55,British,Japanese,16,97053.0,10,no
2008,China,5.0,20,55,Italian,Indian,21,97739.0,10,no
2008,China,5.0,5,49,Finnish,British,23,95623.0,10,no
2008,China,5.0,19,13,German,Indian,20,97730.0,10,no
2008,China,5.0,7,2,Italian,Japanese,11,96104.0,10,no
2008,Brazil,785.0,1,71,Brazilian,Italian,2,71830.0,11,yes
2008,Brazil,785.0,6,71,Spanish,French,5,72214.0,11,yes
2008,Brazil,785.0,3,71,Finnish,Italian,1,72083.0,11,yes
2008,Brazil,785.0,7,71,German,Italian,15,72390.0,11,no
2008,Brazil,785.0,4,71,British,British,22,72213.0,11,no
2008,Brazil,785.0,10,71,German,Japanese,12,72223.0,11,no
2008,Brazil,785.0,5,71,Finnish,British,23,72366.0,11,no
2008,Brazil,785.0,2,71,Italian,Japanese,11,72226.0,11,no
2008,Brazil,785.0,12,71,Australian,Austrian,10,72409.0,11,no
2008,Brazil,785.0,8,70,German,German,3,72371.0,11,no
2008,Brazil,785.0,13,70,Polish,German,4,72381.0,11,no
2008,Brazil,785.0,18,70,German,British,7,73002.0,11,no
2008,Brazil,785.0,17,70,British,Japanese,16,72810.0,11,no
2008,Brazil,785.0,9,70,French,Italian,14,72498.0,11,no
2008,Brazil,785.0,15,70,Brazilian,Japanese,17,72548.0,11,no
2008,Brazil,785.0,20,69,German,Indian,20,73508.0,11,no
2008,Brazil,785.0,16,69,Japanese,British,8,72800.0,11,no
2008,Brazil,785.0,19,69,Italian,Indian,21,73426.0,11,no
2008,Brazil,785.0,11,0,Brazilian,French,6,72348.0,11,no
2008,Brazil,785.0,14,0,British,Austrian,9,72690.0,11,no
2007,Australia,10.0,1,58,Finnish,Italian,6,86644.0,3,yes
2007,Australia,10.0,2,58,Spanish,British,1,86697.0,3,yes
2007,Australia,10.0,4,58,British,British,2,86674.0,3,yes
2007,Australia,10.0,3,58,German,German,9,86895.0,3,no
2007,Australia,10.0,6,58,Italian,French,3,87270.0,3,no
2007,Australia,10.0,22,58,Brazilian,Italian,5,86712.0,3,no
2007,Australia,10.0,12,57,German,British,16,87596.0,3,no
2007,Australia,10.0,9,57,German,Japanese,11,87328.0,3,no
2007,Australia,10.0,8,57,Italian,Japanese,12,87014.0,3,no
2007,Australia,10.0,13,57,Finnish,French,4,87529.0,3,no
2007,Australia,10.0,16,57,Brazilian,Japanese,8,87679.0,3,no
2007,Australia,10.0,10,57,Japanese,Japanese,22,87365.0,3,no
2007,Australia,10.0,7,57,Australian,Austrian,15,86978.0,3,no
2007,Australia,10.0,19,57,Italian,Italian,18,89267.0,3,no
2007,Australia,10.0,14,57,British,Japanese,7,87540.0,3,no
2007,Australia,10.0,11,56,British,Japanese,23,86986.0,3,no
2007,Australia,10.0,20,56,German,Dutch,20,89339.0,3,no
2007,Australia,10.0,15,48,Austrian,British,17,87479.0,3,no
2007,Australia,10.0,18,48,British,Austrian,14,88579.0,3,no
2007,Australia,10.0,5,36,Polish,German,10,86696.0,3,no
2007,Australia,10.0,17,28,American,Italian,19,88305.0,3,no
2007,Australia,10.0,21,10,Dutch,Dutch,21,91932.0,3,no
2007,Malaysia,18.0,2,56,Spanish,British,1,94942.0,4,yes
2007,Malaysia,18.0,4,56,British,British,2,95028.0,4,yes
2007,Malaysia,18.0,3,56,Finnish,Italian,6,95138.0,4,yes
2007,Malaysia,18.0,5,56,German,German,9,95617.0,4,no
2007,Malaysia,18.0,1,56,Brazilian,Italian,5,95340.0,4,no
2007,Malaysia,18.0,12,56,Italian,French,3,95879.0,4,no
2007,Malaysia,18.0,8,56,Italian,Japanese,12,95666.0,4,no
2007,Malaysia,18.0,11,56,Finnish,French,4,96092.0,4,no
2007,Malaysia,18.0,19,56,Austrian,British,17,97326.0,4,no
2007,Malaysia,18.0,10,56,Australian,Austrian,15,95727.0,4,no
2007,Malaysia,18.0,22,55,Brazilian,Japanese,8,96827.0,4,no
2007,Malaysia,18.0,15,55,British,Japanese,7,95913.0,4,no
2007,Malaysia,18.0,14,55,Japanese,Japanese,22,96430.0,4,no
2007,Malaysia,18.0,17,55,American,Italian,19,96578.0,4,no
2007,Malaysia,18.0,9,55,German,Japanese,11,95736.0,4,no
2007,Malaysia,18.0,18,55,British,Japanese,23,96816.0,4,no
2007,Malaysia,18.0,16,55,Italian,Italian,18,96140.0,4,no
2007,Malaysia,18.0,7,55,Polish,German,10,95294.0,4,no
2007,Malaysia,18.0,6,42,German,British,16,95755.0,4,no
2007,Malaysia,18.0,13,36,British,Austrian,14,95730.0,4,no
2007,Malaysia,18.0,20,7,Dutch,Dutch,21,98279.0,4,no
2007,Malaysia,18.0,21,0,German,Dutch,20,98415.0,4,no
2007,Bahrain,7.0,1,57,Brazilian,Italian,5,92443.0,4,yes
2007,Bahrain,7.0,2,57,British,British,2,92580.0,4,yes
2007,Bahrain,7.0,3,57,Finnish,Italian,6,93161.0,4,yes
2007,Bahrain,7.0,5,57,German,German,9,93164.0,4,no
2007,Bahrain,7.0,4,57,Spanish,British,1,93049.0,4,no
2007,Bahrain,7.0,6,57,Polish,German,10,93348.0,4,no
2007,Bahrain,7.0,9,57,Italian,Japanese,12,93218.0,4,no
2007,Bahrain,7.0,7,57,Italian,French,3,93556.0,4,no
2007,Bahrain,7.0,12,57,Finnish,French,4,93467.0,4,no
2007,Bahrain,7.0,10,57,German,British,16,93349.0,4,no
2007,Bahrain,7.0,11,56,Austrian,British,17,93759.0,4,no
2007,Bahrain,7.0,14,56,German,Japanese,11,93923.0,4,no
2007,Bahrain,7.0,15,56,Brazilian,Japanese,8,93776.0,4,no
2007,Bahrain,7.0,22,55,Dutch,Dutch,12,95533.0,4,no
2007,Bahrain,7.0,20,53,German,Dutch,20,95280.0,4,no
2007,Bahrain,7.0,13,51,British,Japanese,23,93299.0,4,no
2007,Bahrain,7.0,8,41,Australian,Austrian,15,93496.0,4,no
2007,Bahrain,7.0,21,36,British,Austrian,14,95341.0,4,no
2007,Bahrain,7.0,17,34,Japanese,Japanese,22,93984.0,4,no
2007,Bahrain,7.0,18,26,Italian,Italian,18,94024.0,4,no
2007,Bahrain,7.0,16,0,British,Japanese,7,93967.0,4,no
2007,Bahrain,7.0,19,0,American,Italian,19,94333.0,4,no
2007,Spain,109.0,1,65,Brazilian,Italian,5,81375.0,5,yes
2007,Spain,109.0,4,65,British,British,2,81120.0,5,yes
2007,Spain,109.0,2,65,Spanish,British,1,81609.0,5,yes
2007,Spain,109.0,5,65,Polish,German,10,81941.0,5,no
2007,Spain,109.0,9,65,British,Austrian,14,82491.0,5,no
2007,Spain,109.0,11,65,German,British,16,81943.0,5,no
2007,Spain,109.0,8,65,Finnish,French,4,81790.0,5,no
2007,Spain,109.0,13,64,Japanese,Japanese,22,82090.0,5,no
2007,Spain,109.0,10,64,Italian,French,3,82064.0,5,no
2007,Spain,109.0,12,64,Brazilian,Japanese,8,82502.0,5,no
2007,Spain,109.0,15,64,British,Japanese,23,82295.0,5,no
2007,Spain,109.0,14,64,British,Japanese,7,82503.0,5,no
2007,Spain,109.0,20,63,German,Dutch,20,83811.0,5,no
2007,Spain,109.0,21,63,Dutch,Dutch,21,83990.0,5,no
2007,Spain,109.0,7,46,German,German,9,81625.0,5,no
2007,Spain,109.0,17,44,German,Japanese,11,82666.0,5,no
2007,Spain,109.0,16,19,Italian,Italian,18,82508.0,5,no
2007,Spain,109.0,22,9,American,Italian,19,84503.0,5,no
2007,Spain,109.0,3,9,Finnish,Italian,6,81802.0,5,no
2007,Spain,109.0,6,8,Italian,Japanese,12,82501.0,5,no
2007,Spain,109.0,19,7,Australian,Austrian,15,83398.0,5,no
2007,Spain,109.0,18,1,Austrian,British,17,82769.0,5,no
2007,Monaco,7.0,1,78,Spanish,British,1,76059.0,5,yes
2007,Monaco,7.0,2,78,British,British,2,75685.0,5,yes
2007,Monaco,7.0,3,78,Brazilian,Italian,5,76786.0,5,yes
2007,Monaco,7.0,4,77,Italian,French,3,77596.0,5,no
2007,Monaco,7.0,8,77,Polish,German,10,77584.0,5,no
2007,Monaco,7.0,7,77,German,German,9,77385.0,5,no
2007,Monaco,7.0,11,77,Austrian,British,17,77874.0,5,no
